CP (Province code),CD (District code),CUUS (Unique code of health unit),Latitude,Longitude,CT (Territorial Code),CMB (Code coming from Basic Module),US (Health unit name),CC (Health unit classification code),"CNE (Statistical nucleus code, where data are sent)",FID,CLASSIFICATION,ADMIN1NAME,ADMIN1CODE,ADMIN2NAMES,ADMIN2CODE
2,1,US-MOZ-00166,-13.0192,40.5294,1020111,1020111,Mahate,10,NU-130,67,Centro de Saúde Urbano C,Cabo Delgado,MZ001,Cidade De Pemba,MZ001201
2,1,US-MOZ-00167,-12.9711,40.5533,1020110,1020110,B. Eduardo Mondlane,10,NU-130,68,Centro de Saúde Urbano C,Cabo Delgado,MZ001,Cidade De Pemba,MZ001201
2,1,US-MOZ-00168,-12.9631,40.5172,1020106,1020106,B. Cariacó,10,NU-130,69,Centro de Saúde Urbano C,Cabo Delgado,MZ001,Cidade De Pemba,MZ001201
2,1,US-MOZ-00169,-12.9658,40.4953,1020100,1020100,Pemba,3,NU-130,70,Hospital Provincial,Cabo Delgado,MZ001,Cidade De Pemba,MZ001201
2,1,US-MOZ-00170,-12.961061,40.507145,1020109,1020109,B. Cimento,10,NU-130,71,Centro de Saúde Urbano C,Cabo Delgado,MZ001,Cidade De Pemba,MZ001201
2,1,US-MOZ-00171,-12.973203,40.517801,1020112,010201?,Muxara B,10,NU-130,72,Centro de Saúde Urbano C,Cabo Delgado,MZ001,Cidade De Pemba,MZ001201
2,2,US-MOZ-00172,-12.9669,39.8572,1020206,1020206,Ancuabe,11,NU-135,73,Centro de Saúde Rural I,Cabo Delgado,MZ001,Ancuabe,MZ001202
2,2,US-MOZ-00173,-12.9939,39.4675,1020211,1020211,Minhewene,12,NU-135,74,Centro de Saúde Rural II,Cabo Delgado,MZ001,Ancuabe,MZ001202
2,2,US-MOZ-00174,-13.0917,39.5931,1020207,1020207,Mariri,12,NU-135,75,Centro de Saúde Rural II,Cabo Delgado,MZ001,Ancuabe,MZ001202
2,2,US-MOZ-00175,-12.8603,39.9492,1020213,1020213,Ngewe,12,NU-135,76,Centro de Saúde Rural II,Cabo Delgado,MZ001,Ancuabe,MZ001202
2,2,US-MOZ-00176,-13.0319,39.5522,1020210,1020210,Meza,12,NU-135,77,Centro de Saúde Rural II,Cabo Delgado,MZ001,Ancuabe,MZ001202
2,2,US-MOZ-00177,-13.105,39.8742,1020209,1020209,Metoro,11,NU-135,78,Centro de Saúde Rural I,Cabo Delgado,MZ001,Ancuabe,MZ001202
2,3,US-MOZ-00178,-13.3778,38.3703,1020307,1020307,Impiri,12,NU-134,79,Centro de Saúde Rural II,Cabo Delgado,MZ001,Balama,MZ001203
2,3,US-MOZ-00179,-13.5469,38.4244,1020308,1020308,Kuekué,12,NU-134,80,Centro de Saúde Rural II,Cabo Delgado,MZ001,Balama,MZ001203
2,3,US-MOZ-00180,-13.2261,38.4806,1020309,1020309,Mavala,12,NU-134,81,Centro de Saúde Rural II,Cabo Delgado,MZ001,Balama,MZ001203
2,3,US-MOZ-00181,-13.2733,38.6361,1020310,1020310,Ntete,12,NU-134,82,Centro de Saúde Rural II,Cabo Delgado,MZ001,Balama,MZ001203
2,3,US-MOZ-00182,-13.4286,38.5947,1020311,1020311,Metata,13,NU-134,83,Posto de Saúde,Cabo Delgado,MZ001,Balama,MZ001203
2,3,US-MOZ-00183,-13.3483,38.5669,1020306,1020306,Balama,11,NU-134,84,Centro de Saúde Rural I,Cabo Delgado,MZ001,Balama,MZ001203
2,3,US-MOZ-00184,-13.348611,38.569722,1020312,1020312,Murripa,12,NU-134,85,Centro de Saúde Rural II,Cabo Delgado,MZ001,Balama,MZ001203
2,3,US-MOZ-00185,-13.35092,38.576432,1020306,010203?,Balama,11,NU-134,86,Centro de Saúde Rural I,Cabo Delgado,MZ001,Balama,MZ001203
2,4,US-MOZ-00186,-13.6464,39.7933,1020411,1020411,Ocúa,11,NU-133,87,Centro de Saúde Rural I,Cabo Delgado,MZ001,Chiure,MZ001204
2,4,US-MOZ-00187,-13.53757,39.734338,1020415,1020415,Nakoto,12,NU-133,88,Centro de Saúde Rural II,Cabo Delgado,MZ001,Chiure,MZ001204
2,4,US-MOZ-00188,-13.3294,40.1008,1020414,1020414,Muege,12,NU-133,89,Centro de Saúde Rural II,Cabo Delgado,MZ001,Chiure,MZ001204
2,4,US-MOZ-00189,-13.4839,39.915,1020412,1020412,M'Mala,12,NU-133,90,Centro de Saúde Rural II,Cabo Delgado,MZ001,Chiure,MZ001204
2,4,US-MOZ-00190,-13.3594,40.1936,1020410,1020410,Mazeze,12,NU-133,91,Centro de Saúde Rural II,Cabo Delgado,MZ001,Chiure,MZ001204
2,4,US-MOZ-00191,-13.3975,39.4317,1020409,1020409,Catapua,12,NU-133,92,Centro de Saúde Rural II,Cabo Delgado,MZ001,Chiure,MZ001204
2,4,US-MOZ-00192,-13.579456,39.735624,1020408,1020408,Bilibiza,13,NU-133,93,Posto de Saúde,Cabo Delgado,MZ001,Chiure,MZ001204
2,4,US-MOZ-00193,-13.3728,39.9681,1020407,1020407,Chiúre-Velho,11,NU-133,94,Centro de Saúde Rural I,Cabo Delgado,MZ001,Chiure,MZ001204
2,4,US-MOZ-00194,-13.559168,39.736825,1020413,1020413,Namogelia,12,NU-133,95,Centro de Saúde Rural II,Cabo Delgado,MZ001,Chiure,MZ001204
2,4,US-MOZ-00195,-13.3825,39.7844,1020406,1020406,Chiúre,5,NU-133,96,Hospital Rural,Cabo Delgado,MZ001,Chiure,MZ001204
2,5,US-MOZ-00196,-12.403,40.574,1020508,1020508,Quirimba,12,NU-132,97,Centro de Saúde Rural II,Cabo Delgado,MZ001,Ibo,MZ001205
2,5,US-MOZ-00197,-12.2045,40.6049,1020507,1020507,Matemo,13,NU-132,98,Posto de Saúde,Cabo Delgado,MZ001,Ibo,MZ001205
2,5,US-MOZ-00198,-12.3436,40.5847,1020506,1020506,Ibo,11,NU-132,99,Centro de Saúde Rural I,Cabo Delgado,MZ001,Ibo,MZ001205
2,6,US-MOZ-00199,-11.9311,40.1075,1020614,1021114,Chai,11,NU-122,100,Centro de Saúde Rural I,Cabo Delgado,MZ001,Macomia,MZ001206
2,6,US-MOZ-00200,-12.043286,40.145273,1020612,1021112,Macomia,12,NU-122,101,Centro de Saúde Rural II,Cabo Delgado,MZ001,Macomia,MZ001206
2,6,US-MOZ-00201,-12.057161,40.135988,1020607,1021107,Mucojo,12,NU-122,203,Centro de Saúde Rural II,Cabo Delgado,MZ001,Macomia,MZ001206
2,6,US-MOZ-00202,-12.046294,40.144338,1020611,1021111,Piquewe,13,NU-122,204,Posto de Saúde,Cabo Delgado,MZ001,Macomia,MZ001206
2,6,US-MOZ-00203,-12.043538,40.145044,1020608,1021108,Quiterajo,12,NU-122,205,Centro de Saúde Rural II,Cabo Delgado,MZ001,Macomia,MZ001206
2,6,US-MOZ-00204,-12.043426,40.145104,1020609,1021109,Nguida,12,NU-122,206,Centro de Saúde Rural II,Cabo Delgado,MZ001,Macomia,MZ001206
2,6,US-MOZ-00205,-12.043301,40.145303,1020610,1021110,Naunde,12,NU-122,207,Centro de Saúde Rural II,Cabo Delgado,MZ001,Macomia,MZ001206
2,6,US-MOZ-00206,-12.043463,40.145121,1020613,1021113,Inguri,12,NU-122,208,Centro de Saúde Rural II,Cabo Delgado,MZ001,Macomia,MZ001206
2,6,US-MOZ-00207,-12.043319,40.145186,1020606,1021106,Miteda,5,NU-122,209,Hospital Rural,Cabo Delgado,MZ001,Macomia,MZ001206
2,7,US-MOZ-00208,-13.2908,40.5556,1020706,1020706,Mecufi,11,NU-131,210,Centro de Saúde Rural I,Cabo Delgado,MZ001,Mecufi,MZ001207
2,7,US-MOZ-00209,-13.1302,40.5503,1020707,1020707,Murrebue,12,NU-131,211,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mecufi,MZ001207
2,7,US-MOZ-00210,-13.4164,40.5267,1020708,1020708,Natuco,12,NU-131,212,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mecufi,MZ001207
2,8,US-MOZ-00211,-12.5403,39.6408,1020809,1020809,Meluco,11,NU-137,213,Centro de Saúde Rural I,Cabo Delgado,MZ001,Meluco,MZ001208
2,8,US-MOZ-00212,-12.4589,40.0292,1020806,1020806,Muaguide,12,NU-137,214,Centro de Saúde Rural II,Cabo Delgado,MZ001,Meluco,MZ001208
2,8,US-MOZ-00213,-12.2775,39.6644,1020810,1020810,Minhanha,12,NU-137,215,Centro de Saúde Rural II,Cabo Delgado,MZ001,Meluco,MZ001208
2,8,US-MOZ-00214,-12.515134,39.569184,1020812,1020812,Ravia,12,NU-137,216,Centro de Saúde Rural II,Cabo Delgado,MZ001,Meluco,MZ001208
2,8,US-MOZ-00215,-12.3964,40.1075,1020811,1020811,Imbada,12,NU-137,217,Centro de Saúde Rural II,Cabo Delgado,MZ001,Meluco,MZ001208
2,9,US-MOZ-00216,-11.6269,40.1778,1020907,1020907,Mbau,12,NU-136,218,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mocimboa Da Praia,MZ001209
2,9,US-MOZ-00217,-11.353598,40.35224,1020909,1020909,Mangoma,12,NU-136,219,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mocimboa Da Praia,MZ001209
2,9,US-MOZ-00218,-11.5358,39.9367,1020908,1020908,Diaca,12,NU-136,220,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mocimboa Da Praia,MZ001209
2,9,US-MOZ-00219,-11.2308,40.2728,1020906,1020906,Quelimane,12,NU-136,221,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mocimboa Da Praia,MZ001209
2,9,US-MOZ-00220,-11.3494,40.3586,1020901,1020901,Hospital De Mocímboia Da Praia,5,NU-136,222,Hospital Rural,Cabo Delgado,MZ001,Mocimboa Da Praia,MZ001209
2,10,US-MOZ-00221,-13.116667,39,1021015,1021015,Montepuez,9,NU-121,224,Centro de Saúde Urbano B,Cabo Delgado,MZ001,Montepuez,MZ001210
2,10,US-MOZ-00222,-12.5511,39.0019,1021010,1021010,Nairoto,12,NU-121,225,Centro de Saúde Rural II,Cabo Delgado,MZ001,Montepuez,MZ001210
2,10,US-MOZ-00223,-13.304,38.9211,1021009,1021009,Linde,12,NU-121,226,Centro de Saúde Rural II,Cabo Delgado,MZ001,Montepuez,MZ001210
2,10,US-MOZ-00224,-13.116672,38.999972,1021016,1021016,Niuhula,9,NU-121,227,Centro de Saúde Urbano B,Cabo Delgado,MZ001,Montepuez,MZ001210
2,10,US-MOZ-00225,-13.2233,38.8808,1021014,1021014,Mapupulo,12,NU-121,228,Centro de Saúde Rural II,Cabo Delgado,MZ001,Montepuez,MZ001210
2,10,US-MOZ-00226,-13.1886,38.7431,1021013,1021013,Nropa,12,NU-121,229,Centro de Saúde Rural II,Cabo Delgado,MZ001,Montepuez,MZ001210
2,10,US-MOZ-00227,-13.1311,39.0356,1021012,1021012,Namueto,12,NU-121,230,Centro de Saúde Rural II,Cabo Delgado,MZ001,Montepuez,MZ001210
2,10,US-MOZ-00228,-13.116686,38.999979,1021011,1021011,Namanhumbire,12,NU-121,231,Centro de Saúde Rural II,Cabo Delgado,MZ001,Montepuez,MZ001210
2,10,US-MOZ-00229,-12.9681,38.8011,1021008,1021008,Mirate,11,NU-121,232,Centro de Saúde Rural I,Cabo Delgado,MZ001,Montepuez,MZ001210
2,10,US-MOZ-00230,-13.1272,38.9986,1021001,1021001,Hospital De Montepuez,5,NU-121,233,Hospital Rural,Cabo Delgado,MZ001,Montepuez,MZ001210
2,11,US-MOZ-00231,-11.3058,39.3103,1021112,1021112,N'Gapa,12,NU-128,234,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mueda,MZ001211
2,11,US-MOZ-00232,-11.2958,39.4422,1021107,1021107,Chilinde,12,NU-128,235,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mueda,MZ001211
2,11,US-MOZ-00233,-11.4253,38.4897,1021111,1021111,Negomano,13,NU-128,236,Posto de Saúde,Cabo Delgado,MZ001,Mueda,MZ001211
2,11,US-MOZ-00234,-11.6003,39.6842,1021108,1021108,M'Peme,12,NU-128,237,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mueda,MZ001211
2,11,US-MOZ-00235,-11.8225,39.4167,1021109,1021109,Chapa,12,NU-128,238,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mueda,MZ001211
2,11,US-MOZ-00236,-11.1153,39.4739,1021110,1021110,Namatil,12,NU-128,239,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mueda,MZ001211
2,11,US-MOZ-00237,-11.53,39.7186,1021113,1021113,Mbuo,12,NU-128,240,Centro de Saúde Rural II,Cabo Delgado,MZ001,Mueda,MZ001211
2,11,US-MOZ-00238,-11.6628,39.5536,1021106,1021106,Hospital De Mueda,5,NU-128,241,Hospital Rural,Cabo Delgado,MZ001,Mueda,MZ001211
2,12,US-MOZ-00239,-11.890967,39.734338,1021212,1021212,Miangalewa,12,NU-127,242,Centro de Saúde Rural II,Cabo Delgado,MZ001,Muidumbe,MZ001212
2,12,US-MOZ-00240,-11.7794,39.9006,1021211,1021211,Namacande,12,NU-127,243,Centro de Saúde Rural II,Cabo Delgado,MZ001,Muidumbe,MZ001212
2,12,US-MOZ-00241,-11.7614,39.7356,1021209,1021209,Miteda,12,NU-127,244,Centro de Saúde Rural II,Cabo Delgado,MZ001,Muidumbe,MZ001212
2,12,US-MOZ-00242,-11.76,39.8053,1021208,1021208,Muatide,11,NU-127,245,Centro de Saúde Rural I,Cabo Delgado,MZ001,Muidumbe,MZ001212
2,12,US-MOZ-00243,-11.7053,39.9856,1021207,1021207,Chitunda,12,NU-127,246,Centro de Saúde Rural II,Cabo Delgado,MZ001,Muidumbe,MZ001212
2,12,US-MOZ-00244,-11.8236,39.8122,1021206,1021206,Muambula (Sede Do Distrito),12,NU-127,247,Centro de Saúde Rural II,Cabo Delgado,MZ001,Muidumbe,MZ001212
2,13,US-MOZ-00245,-13.6881,38.7753,1021310,1021310,Nanrapa (Ep2),12,NU-126,248,Centro de Saúde Rural II,Cabo Delgado,MZ001,Namuno,MZ001213
2,13,US-MOZ-00246,-13.6186,38.8161,1021306,1021306,Namuno,11,NU-126,249,Centro de Saúde Rural I,Cabo Delgado,MZ001,Namuno,MZ001213
2,13,US-MOZ-00247,-13.9653,38.8056,1021308,1021308,Machoca,12,NU-126,250,Centro de Saúde Rural II,Cabo Delgado,MZ001,Namuno,MZ001213
2,13,US-MOZ-00248,-13.7094,38.6006,1021311,1021311,Ncumpe,12,NU-126,251,Centro de Saúde Rural II,Cabo Delgado,MZ001,Namuno,MZ001213
2,13,US-MOZ-00249,-14.0364,38.6767,1021312,1021312,Papai,12,NU-126,252,Centro de Saúde Rural II,Cabo Delgado,MZ001,Namuno,MZ001213
2,13,US-MOZ-00250,-13.83,39.1228,1021307,1021307,Hucula,12,NU-126,253,Centro de Saúde Rural II,Cabo Delgado,MZ001,Namuno,MZ001213
2,13,US-MOZ-00251,-13.4744,39.1742,1021309,1021309,Meloco,12,NU-126,254,Centro de Saúde Rural II,Cabo Delgado,MZ001,Namuno,MZ001213
2,14,US-MOZ-00252,-11.152957,39.734338,1021409,1021409,Nkonga,12,NU-125,255,Centro de Saúde Rural II,Cabo Delgado,MZ001,Nangade,MZ001214
2,14,US-MOZ-00253,-11.4267,39.7414,1021407,1021407,N'Tamba,12,NU-125,256,Centro de Saúde Rural II,Cabo Delgado,MZ001,Nangade,MZ001214
2,14,US-MOZ-00254,-11.3864,39.595,1021408,1021408,N'Toli,12,NU-125,257,Centro de Saúde Rural II,Cabo Delgado,MZ001,Nangade,MZ001214
2,14,US-MOZ-00255,-11.18344,39.735777,1021410,1021410,Muiha,12,NU-125,258,Centro de Saúde Rural II,Cabo Delgado,MZ001,Nangade,MZ001214
2,14,US-MOZ-00256,-11.0614,39.6697,1021406,1021406,Nangade,11,NU-125,259,Centro de Saúde Rural I,Cabo Delgado,MZ001,Nangade,MZ001214
2,15,US-MOZ-00257,-10.8908,40.0575,1021510,1021510,Pundanhari,12,NU-124,260,Centro de Saúde Rural II,Cabo Delgado,MZ001,Palma,MZ001215
2,15,US-MOZ-00258,-10.5928,40.5078,1021511,1021511,Quionga,12,NU-124,261,Centro de Saúde Rural II,Cabo Delgado,MZ001,Palma,MZ001215
2,15,US-MOZ-00259,-10.7808,40.4731,1021506,1021506,Palma,12,NU-124,262,Centro de Saúde Rural II,Cabo Delgado,MZ001,Palma,MZ001215
2,15,US-MOZ-00260,-10.965,40.3558,1021507,1021507,Muite,12,NU-124,263,Centro de Saúde Rural II,Cabo Delgado,MZ001,Palma,MZ001215
2,15,US-MOZ-00261,-10.9903,40.4792,1021508,1021508,Olumbe,12,NU-124,264,Centro de Saúde Rural II,Cabo Delgado,MZ001,Palma,MZ001215
2,15,US-MOZ-00262,-10.8569,40.5894,1021509,1021509,Maganja,12,NU-124,265,Centro de Saúde Rural II,Cabo Delgado,MZ001,Palma,MZ001215
2,16,US-MOZ-00263,-12.934682,40.349689,1021607,1020907,Nacuta,12,NU-123,266,Centro de Saúde Rural II,Cabo Delgado,MZ001,Pemba,MZ001216
2,16,US-MOZ-00264,-13.1075,40.4539,1021609,1020909,Mieze,12,NU-123,267,Centro de Saúde Rural II,Cabo Delgado,MZ001,Pemba,MZ001216
2,16,US-MOZ-00265,-12.936621,40.361905,1021608,1020908,Nanlia,12,NU-123,268,Centro de Saúde Rural II,Cabo Delgado,MZ001,Pemba,MZ001216
2,16,US-MOZ-00266,-12.934297,40.348418,1021606,1020906,Ntessa,12,NU-123,269,Centro de Saúde Rural II,Cabo Delgado,MZ001,Pemba,MZ001216
2,16,US-MOZ-00267,-12.934616,40.350294,1021601,1020901,Metuge,5,NU-123,270,Hospital Rural,Cabo Delgado,MZ001,Pemba,MZ001216
2,17,US-MOZ-00268,-12.4322,40.4833,1021706,1021706,Quissanga,11,NU-129,271,Centro de Saúde Rural I,Cabo Delgado,MZ001,Quissanga,MZ001217
2,17,US-MOZ-00269,-12.5236,40.2553,1021708,1021708,Mahate,12,NU-129,272,Centro de Saúde Rural II,Cabo Delgado,MZ001,Quissanga,MZ001217
2,17,US-MOZ-00270,-12.3442,40.3139,1021709,1021709,Namaluco,13,NU-129,273,Posto de Saúde,Cabo Delgado,MZ001,Quissanga,MZ001217
2,17,US-MOZ-00271,-12.5639,40.2853,1021710,1021710,Bilibiza,11,NU-129,274,Centro de Saúde Rural I,Cabo Delgado,MZ001,Quissanga,MZ001217
2,17,US-MOZ-00272,-12.5958,40.1522,1021711,1021711,Tororo,13,NU-129,275,Posto de Saúde,Cabo Delgado,MZ001,Quissanga,MZ001217
2,17,US-MOZ-00273,-12.518392,40.390488,1021712,1021712,Nacoba,12,NU-129,276,Centro de Saúde Rural II,Cabo Delgado,MZ001,Quissanga,MZ001217
2,17,US-MOZ-00274,-12.38,40.2642,1021707,1021707,Cagembe,12,NU-129,277,Centro de Saúde Rural II,Cabo Delgado,MZ001,Quissanga,MZ001217
3,1,US-MOZ-00275,-15.1153,39.2619,1030114,1030114,O.T.M.,13,NU-139,278,Posto de Saúde,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00276,-15.116667,39.266667,1030102,1030102,Hospital Militar,7,NU-139,279,Hospital Militar,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00277,-15.1114,39.2536,1030106,1030106,25 De Setembro Csu1,8,NU-139,280,Centro de Saúde Urbano A,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00278,-15.1194,39.1894,1030107,1030107,Marrere,4,NU-139,281,Hospital Geral,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00279,-15.1142,39.2681,1030108,1030108,1 De Maio,9,NU-139,282,Centro de Saúde Urbano B,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00280,-15.1078,39.2581,1030109,1030109,Napipine,13,NU-139,283,Posto de Saúde,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00281,-15.1106,39.2728,1030113,1030113,Namicopo,13,NU-139,284,Posto de Saúde,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00282,-15.12297,39.270246,1030119,1030119,Penitenciária,13,NU-139,285,Posto de Saúde,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00283,-15.118795,39.270117,1030117,1030117,Muhala Expansão CSU1,9,NU-139,286,Centro de Saúde Urbano B,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00284,-15.117857,39.268957,1030116,1030116,Centro De Saúde Mental De Nampula,14,NU-139,287,Centro de saúde mental,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00285,-15.1231,39.2619,1030100,1030100,Hospital Central Nampula,1,NU-139,288,Hospital Central,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00286,-15.1186,39.2789,1030112,1030112,Namutequeliua,13,NU-139,290,Posto de Saúde,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00287,-15.11724,39.267664,1030120,1030120,Mutavarex,10,NU-139,291,Centro de Saúde Urbano C,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00288,-15.116782,39.266892,1030121,1030121,Niarro,10,NU-139,292,Centro de Saúde Urbano C,Nampula,MZ007,Cidade De Nampula,MZ007301
3,1,US-MOZ-00289,-15.116884,39.266613,1030122,1030122,Mucuache,10,NU-139,293,Centro de Saúde Urbano C,Nampula,MZ007,Cidade De Nampula,MZ007301
3,2,US-MOZ-00290,-16.075,39.6186,1030214,1030214,Napruma,13,NU-140,294,Posto de Saúde,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00291,-16.244,39.907,1030215,1030215,Quilua,11,NU-140,295,Centro de Saúde Rural I,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00292,-16.0325,40.1022,1030216,1030216,Sangage,12,NU-140,296,Centro de Saúde Rural II,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00293,-16.1914,39.9286,1030217,1030217,Malatane,13,NU-140,297,Posto de Saúde,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00294,-16.3597,39.8056,1030219,1030219,Catamoio,12,NU-140,298,Centro de Saúde Rural II,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00295,-16.2506,39.6525,1030220,1030220,Mirrepe,10,NU-140,299,Centro de Saúde Urbano C,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00296,-15.9953,39.7375,1030213,1030213,Nacopa,13,NU-140,300,Posto de Saúde,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00297,-15.9011,39.8644,1030207,1030207,Namaponda,12,NU-140,301,Centro de Saúde Rural II,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00298,-16.2189,39.8992,1030206,1030206,Inguri,10,NU-140,302,Centro de Saúde Urbano C,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00299,-16.2294,39.9078,1030201,1030201,Angoche,5,NU-140,303,Hospital Rural,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00300,-16.248104,39.907777,1030286,1030286,Gelo,12,NU-140,304,Centro de Saúde Rural II,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00301,-16.3442,39.92,1030285,1030285,Quelelene,13,NU-140,407,Posto de Saúde,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00302,-16.0919,39.6606,1030209,1030209,Natir,12,NU-140,508,Centro de Saúde Rural II,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00303,-16.3658,39.75,1030210,1030210,Aube,10,NU-140,605,Centro de Saúde Urbano C,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00304,-16.0592,39.7275,1030208,1030208,Namitoria,8,NU-140,606,Centro de Saúde Urbano A,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00305,-16.1831,39.6406,1030212,1030212,Merrere,13,NU-140,607,Posto de Saúde,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00306,-15.8703,39.7428,1030211,1030211,Mepapata,13,NU-140,608,Posto de Saúde,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00307,-16.246898,39.905568,1030218,1030218,Josina Machel,12,NU-140,609,Centro de Saúde Rural II,Nampula,MZ007,Angoche,MZ007302
3,2,US-MOZ-00308,-16.244021,39.907035,1030221,1030221,Mucual,12,NU-140,610,Centro de Saúde Rural II,Nampula,MZ007,Angoche,MZ007302
3,3,US-MOZ-00309,-13.9356,39.9251,1030306,1030306,Alua,6,NU-141,611,Hospital Distrital,Nampula,MZ007,Erati,MZ007303
3,3,US-MOZ-00310,-13.899864,39.816748,1030313,1030313,Tubruto(25 De Junho),12,NU-141,612,Centro de Saúde Rural II,Nampula,MZ007,Erati,MZ007303
3,3,US-MOZ-00311,-13.7163,39.8226,1030301,1030301,Namapa,5,NU-141,613,Hospital Rural,Nampula,MZ007,Erati,MZ007303
3,3,US-MOZ-00312,-13.8452,39.5437,1030307,1030307,Mirrote,11,NU-141,614,Centro de Saúde Rural I,Nampula,MZ007,Erati,MZ007303
3,3,US-MOZ-00313,-13.888597,39.904605,1030312,1030312,Kutua,12,NU-141,615,Centro de Saúde Rural II,Nampula,MZ007,Erati,MZ007303
3,3,US-MOZ-00314,-13.6004,40.0273,1030311,1030311,Odinepa,12,NU-141,616,Centro de Saúde Rural II,Nampula,MZ007,Erati,MZ007303
3,3,US-MOZ-00315,-14.0091,39.6695,1030310,1030310,Samora Machel,12,NU-141,617,Centro de Saúde Rural II,Nampula,MZ007,Erati,MZ007303
3,3,US-MOZ-00316,-13.9815,39.2316,1030309,1030309,Nantoge,13,NU-141,618,Posto de Saúde,Nampula,MZ007,Erati,MZ007303
3,3,US-MOZ-00317,-14.0637,39.4516,1030308,1030308,Namiroa,12,NU-141,619,Centro de Saúde Rural II,Nampula,MZ007,Erati,MZ007303
3,3,US-MOZ-00318,-13.894197,39.787284,1030314,1030314,Jacoco,12,NU-141,620,Centro de Saúde Rural II,Nampula,MZ007,Erati,MZ007303
3,4,US-MOZ-00319,-15.0151,40.6502,1030408,1030408,Ampapa,13,NU-142,621,Posto de Saúde,Nampula,MZ007,Ilha De Mozambique,MZ007304
3,4,US-MOZ-00320,-15.0875,40.5769,1030409,1030409,Muchelia (Sangage),13,NU-142,622,Posto de Saúde,Nampula,MZ007,Ilha De Mozambique,MZ007304
3,4,US-MOZ-00321,-15.0351,40.687,1030406,1030406,Ilha De Moçambique,11,NU-142,623,Centro de Saúde Rural I,Nampula,MZ007,Ilha De Mozambique,MZ007304
3,4,US-MOZ-00322,-15.0214,40.6703,1030407,1030407,Lumbo,12,NU-142,624,Centro de Saúde Rural II,Nampula,MZ007,Ilha De Mozambique,MZ007304
3,4,US-MOZ-00323,-15.03815,40.731701,1030410,1030410,Macicate,12,NU-142,625,Centro de Saúde Rural II,Nampula,MZ007,Ilha De Mozambique,MZ007304
3,5,US-MOZ-00324,-14.7167,37.835,1030509,1030509,Naquessa,13,NU-143,626,Posto de Saúde,Nampula,MZ007,Lalaua,MZ007305
3,5,US-MOZ-00325,-14.3764,37.7708,1030506,1030506,Lalaua,11,NU-143,627,Centro de Saúde Rural I,Nampula,MZ007,Lalaua,MZ007305
3,5,US-MOZ-00326,-14.46639,38.063146,1030508,1030508,Meti,11,NU-143,628,Centro de Saúde Rural I,Nampula,MZ007,Lalaua,MZ007305
3,5,US-MOZ-00327,-14.225,38.3219,1030510,1030510,Muesseleque,11,NU-143,629,Centro de Saúde Rural I,Nampula,MZ007,Lalaua,MZ007305
